buoy,month,air_temperature,barometric_pressure,wind_gust,wind_speed,wind_direction,visibility,wind_direction_u,wind_direction_v
I01,2016-04-01,4.5366988425925925,1015.7861567893518,7.96086875,6.5157136574074075,210.9233326388889,1178.1298767692197,-0.26861258761012013,0.11401940536571795
I01,2016-05-01,8.476373879928316,1013.9763033467742,5.842157482078853,4.870833333333334,182.54535170250895,1911.523238009009,-0.13644913016758542,-0.1320915511974594
I01,2016-06-01,11.653441408059287,1011.911650002317,4.596566929133858,3.830769106067624,204.29308499305233,2137.6777272761815,-0.21462834086524016,-0.34618527650929115
I01,2016-07-01,14.385476137127492,1012.7858493790629,4.405401299574278,3.7262292180147885,191.62463051758905,2214.1908474817305,-0.2648499174514733,-0.2631324546631043
I01,2016-08-01,15.615548835125448,1015.9556890410038,4.1490996863799285,3.5216133512544805,200.99003987455197,2576.487963531362,-0.28409174058640513,-0.28377633083962994
I01,2016-09-01,14.462898148148149,1019.3385658902524,5.213482638888889,4.363804398148148,183.28430046296296,2452.6581263935186,-0.11289615661648124,-0.05112283156179408
I01,2016-10-01,11.412526327683615,1018.1680733152542,8.263701016949152,6.797788926553673,196.6589261016949,2789.8508675358194,-0.13657220079901924,0.07885628604091575
I01,2016-11-01,7.975891183294664,1013.8462047726218,8.878462180974479,7.206262180974478,207.0760860788863,2778.0025706358783,-0.2612789630404674,0.22910538402650324
I01,2016-12-01,1.9749908154121865,1014.4966105488352,10.536868951612902,8.352865367383513,250.49950380824373,2696.6898683801523,-0.48785586972379213,0.21571759428481768
I01,2017-01-01,1.5527852272727272,1013.498759675,10.5419925,8.452103636363637,219.16250318181818,2688.8293376375627,-0.36920236963722675,0.18641806312943934
I01,2017-02-01,0.34856912385207245,1009.14030455448,10.354003971208737,8.317478282452221,218.76867510548524,2639.880342305287,-0.3028225442320635,0.09743299526814764
I01,2017-03-01,-0.607873667498299,1016.1712851848491,10.39752302109322,8.303618734406895,226.18094488546154,2641.9933724608754,-0.32043987234270516,0.19747970753730934
I01,2017-04-01,4.914624970216821,1016.1729513319037,6.857194186323564,5.7219282821062665,171.22786561829878,2275.6668313594755,0.06866407195434102,-0.20717440776516258
I01,2017-05-01,7.68709520609319,1012.0815827083334,5.535143817204301,4.617190188172043,175.93714829749104,2447.6800294989916,-4.047008343935832e-4,-0.1587894475518118
I01,2017-06-01,10.965430324074074,1011.5040216689815,5.1088858796296295,4.323265277777778,202.43280879629629,2282.1991902282407,-0.28322553384304855,-0.4630015835004895
I01,2017-07-01,13.421807985643786,1013.7033298631674,3.7768869448183042,3.210123822341857,181.90583378196501,1981.3183559984298,-0.1735658322020569,-0.3292187826959644
I01,2017-08-01,14.527459421312633,1015.2347883839096,3.6630286991296166,3.090922371206775,197.4276852505293,2238.034594431631,-0.28285217933454626,-0.4329333069163925
I01,2017-09-01,13.960085648148148,1015.2618959166666,5.59675162037037,4.6457347222222225,182.5195988425926,2081.9068429812455,-0.1364221061152395,-0.1516376496030374
I01,2017-10-01,13.317625672043011,1018.1872228875447,7.140306899641577,5.915521057347671,198.15268257168458,2538.2731012565537,-0.22575598936081723,-0.3908759276106151
I01,2017-11-01,6.47752037037037,1017.0188396292864,9.716690972222223,7.77437962962963,212.06290625,2749.215337720111,-0.3190301168270784,0.06684357691477386
I01,2017-12-01,-0.25277284946236556,1013.9532347220977,10.495792114695341,8.32033646953405,240.84005376344086,2768.631371822053,-0.4441640927473743,0.2898218185923742
I01,2018-01-01,-5.613483383685801,1006.5329248059702,11.646464179104477,9.078544776119402,245.31530298507462,2674.7653530895523,-0.5155225878710655,0.2181712675845938
I01,2018-03-01,3.0808926174496643,1021.7529015723874,8.130111217641419,6.723961649089166,134.79021476510067,2520.9237990019174,0.12338253618668364,0.3380145665447792
I01,2018-04-01,4.029930771011808,1013.8690718249189,7.631955545265107,6.237044917805047,211.0235480435286,1679.7616480006948,-0.2737051156244462,-0.16040287614143284
I01,2018-05-01,8.294116487455197,1015.5823921550179,5.186203629032258,4.332187051971326,179.89684632616488,1906.5846283510305,-0.13494473671650795,-0.2959677593218491
I01,2018-06-01,11.05014675925926,1011.8084628796296,5.332559027777778,4.507824074074074,185.59768402777777,2368.6645458541666,-0.2322967307063416,-0.22607787628723885
I01,2018-07-01,14.34396847155586,1017.5779644845715,3.8789931459904046,3.3005652273246517,191.9893742289239,1759.9819813812571,-0.17946655121608737,-0.3997669417510368
I01,2018-08-01,15.963380376344086,1014.8796802643369,3.8887025089605736,3.3337031810035844,179.25168436379928,2112.9131428232527,-0.15140732592195003,-0.2725898858764821
I01,2018-09-01,14.604033162073797,1021.4640283418963,5.177354974311069,4.292059551611397,170.1394810836058,1609.3507567494162,-0.06686797297661741,-0.03665536429943062
I01,2018-10-01,9.931046370967742,1014.2645197961469,9.561866711469534,7.783503808243728,202.794625,2908.687666377688,-0.220864822533353,0.1971906489420919
I01,2018-11-01,5.020265509259259,1014.2613837268518,11.137986805555556,8.944552777777778,217.21422175925926,2821.8395209675928,-0.26752402019010096,0.19942824392943528
I01,2018-12-01,0.6806081989247311,1016.4393591666667,9.728298163082437,7.6659383960573475,241.83440008960574,2868.862936659946,-0.3418561368945877,0.3232189155512263
I01,2019-01-01,-1.723502688172043,1013.5723218189964,11.293563172043012,8.963054211469535,229.9711565860215,2889.0050449663977,-0.2785856720745893,0.20344890287598585
I01,2019-02-01,-2.077972470238095,1016.9988946279761,11.296107142857142,8.945261656746032,236.59759350198414,2776.3181192063494,-0.39037332206257364,0.20314104974160976
I01,2019-03-01,0.551638664874552,1016.9665763866487,9.19789023297491,7.469061603942652,231.85340927419355,2793.146533540547,-0.4129047550949769,-0.002700780354789897
I01,2019-04-01,4.461718518518518,1014.3214112824074,8.756200462962964,7.225817361111111,207.06678680555555,2609.924550015278,-0.27292281402721763,-0.12448948670062424
I01,2019-05-01,6.956466173835126,1014.2571607125252,5.303163754480287,4.4038237007168455,193.90114000896057,2687.8393590029127,-0.11893442423077483,-0.08681910875859412
I01,2019-06-01,10.668513274336282,1012.4323948331227,4.262760176991151,3.5026509481668775,190.68319367888748,2343.0911336995473,-0.12154007552145901,-0.2184369302927251
I01,2019-07-01,13.9896729390681,1012.9252105129929,3.6279413082437277,2.9935281137992833,208.03561872759857,2415.3098458780064,-0.31175688612464453,-0.3374789044784057
I01,2019-08-01,14.526323924731182,1013.8524454861112,3.9026868279569893,3.225182347670251,196.16836917562725,2220.3685634021163,-0.2041161064152714,-0.23874652781981834
I01,2019-09-01,13.682088657407407,1017.9851834930556,5.337889930555556,4.366064351851852,203.24878819444444,2778.6216724846445,-0.2883689786639204,-0.06244224671792065
I01,2019-10-01,11.498988127240143,1018.1410068077957,7.940049843189964,6.364295698924731,178.18705073924733,2969.934740873826,-0.06210747100117759,-0.002535357184416736
I01,2019-11-01,5.555086574074074,1014.1955900347223,11.561749537037038,9.142929050925925,214.25932916666667,NA,-0.3008868193282572,0.2313844315343377
I01,2019-12-01,2.0384070340501794,1014.9485045452509,11.20399641577061,8.793322468637992,220.8690564516129,NA,-0.3012990740999188,0.28961037392084005
I01,2020-01-01,0.7761839157706093,1016.357407960229,9.74110607078853,7.655802531362007,195.8980947580645,1610.78098,-0.14162757494896674,0.28002271922871314
I01,2020-02-01,0.6763081896551725,NA,9.292706896551724,7.33890469348659,125.53902538314176,NA,0.36773633106764464,0.1324398605250575
I01,2020-03-01,2.798442652329749,NA,9.07325582437276,7.258763664874552,125.88948364695341,NA,0.32582057536183373,0.33964512510631634
I01,2020-04-01,4.817561342592593,NA,9.19072962962963,7.418264583333333,120.5964125,NA,0.4185020810371684,0.21291440852687624
I01,2020-05-01,7.9495779569892475,NA,6.889406586021505,5.603581093189964,139.09811133512545,NA,0.27444379659889084,0.25226679766401505
I01,2020-06-01,11.467705272446503,1015.3083618057254,4.583954114273109,3.754695124641518,169.63326671078755,3001.775,-0.03964460284110058,-0.2035561665925687
I01,2020-07-01,14.096946684587813,1014.1264642316308,3.800060483870968,3.113057795698925,176.4923714157706,3001.775,-0.08064144266264725,-0.3611459554300268
I01,2020-08-01,15.569177314503474,1013.7983037570051,4.553795785698274,3.735113203317642,204.3849614436225,2998.8408018347304,-0.3343058561533957,-0.2842760768838545
I01,2020-09-01,13.915590277777778,1019.3962803773148,5.789887731481482,4.695581018518519,181.29765462962962,2987.7292508879013,-0.06585290623977415,-0.22190694635738656
I01,2020-10-01,10.850102960969044,1019.3525264715119,7.574762000897263,6.046362494392104,183.22384499775683,2997.3322373485867,-0.03961066930852817,-0.08569480578376569
I01,2020-11-01,7.792656681488416,1019.558689560028,9.49884249941493,7.497296512988533,220.29151579686402,2143.78041488088,-0.3492446441272658,-0.08957642254818181
I01,2020-12-01,3.537128360215054,1014.6849370206094,10.879588485663083,8.446927867383513,214.8841722670251,1588.0058658306452,-0.3705279397832883,0.13297197791765253
I01,2021-01-01,0.11258714157706093,1012.634467842742,10.103673387096775,7.826987679211469,218.13658781362008,1491.3622109489247,-0.1850105379677011,0.6351986173020046
I01,2021-02-01,-0.5178164682539682,1016.4887664260913,9.884892113095239,7.587937748015873,216.38741666666667,224.5348277065972,-0.2699760441633985,0.4589918874747452
I01,2021-03-01,1.763592741935484,1017.2624085573476,9.64252688172043,7.602879480286738,248.79065994623656,201.71218705645163,-0.4994566314263678,-0.059854937747355307
I01,2021-04-01,5.6511914351851855,1009.7113711481481,7.64908287037037,6.1343956018518515,203.64685092592592,1221.648597858102,-0.18857702445196894,0.20246018848625572
I01,2021-05-01,8.87921146953405,1016.862827437276,5.878553539426523,4.7297358870967745,195.16050828853048,1040.3782989014337,-0.2227792403281338,-0.07747479403296345
I01,2021-06-01,12.768124272748429,1014.6149870235048,4.893204561321853,4.029379567139865,218.68742960204793,2145.9158036206654,-0.46291439097595793,-0.5512369223787635
I01,2021-07-01,13.947965949820789,1014.5257624775986,4.391829525089606,3.5835035842293905,184.08303539426524,2295.4304301989246,-0.1421650910168366,-0.13546167917566318
I01,2021-08-01,15.57043234767025,1017.189441265681,3.7380150089605735,3.072005376344086,180.75745721326166,2069.594465607303,-0.1133277694254275,-0.28117672476369254
I01,2021-09-01,15.17031712962963,1015.0168912175926,5.198779861111111,4.228860416666667,189.92944282407407,2552.1320502592594,-0.08237371435650266,-0.16502472443339739
I01,2021-10-01,12.718278673835126,1015.0167605331541,7.335387992831541,5.896598566308244,177.92811111111112,2835.091179484767,-0.01361419200509218,0.08360783141404289
I01,2021-11-01,7.792838851586016,1014.8235867538782,9.50196573280852,7.416516554758046,249.63670942347767,2852.9601649455894,-0.4779167567387512,0.23537001305992422
I01,2021-12-01,3.554568737385064,1014.4414599416909,10.474441803094864,8.128459520071765,217.44690042610452,2833.3339511796366,-0.3001382314685228,0.2575447800762832
I01,2022-01-01,-1.8294762544802867,1014.4104714045699,10.897336693548388,8.37109229390681,216.95993100358422,2663.318151541219,-0.2791276525157121,0.33458342945179204
I01,2022-02-01,-0.2478970734126984,1018.6373462103174,11.508263144841269,8.986861607142858,206.75312748015872,2827.2126286334324,-0.2836213309491074,0.07532452944926463
I01,2022-03-01,2.3271404217137728,1012.6100306572454,8.745807312696277,6.891512561686855,231.71055495738,2696.5796182738895,-0.3886450020576598,-0.02940018018590359
I01,2022-04-01,5.933117592592593,1013.0869246481482,7.98223287037037,6.35953587962963,220.01206226851852,2807.2876460972225,-0.2375670833420027,0.053885534434934254
I01,2022-05-01,8.883217069892472,1017.7128196303763,5.465496639784946,4.456728494623656,168.28790815412185,2437.1693643987455,0.0017947998949969348,-0.1459304919637089
I01,2022-06-01,12.120333333333333,1013.3008328472222,4.5707664351851855,3.6917395833333333,203.76115833333333,2622.5453105837964,-0.19945666135400922,-0.3287299398702739
I01,2022-07-01,15.353057795698925,1011.7261777262545,4.672138440860215,3.8580096326164877,206.4698604390681,2548.666051249104,-0.3001169408559333,-0.6645724955473441
I01,2022-08-01,16.007495519713263,1014.594519890233,3.6503960573476704,2.9822699372759858,166.95380353942653,2088.9288765212814,0.024832862364301524,-0.22059623659536118
I01,2022-09-01,14.520810185185185,1013.8334829884259,3.0406354166666665,2.4322608796296294,268.31059513888886,2710.514776995139,-0.2303104688932434,0.45194251504606747
I01,2022-10-01,12.43561953089761,1018.5032407510149,6.14059201623816,4.919495940460081,190.29093121335137,2607.033766472711,-0.10213675132164468,-0.16577227724413904
I01,2022-11-01,8.166265972222222,1016.8298472222223,10.341386111111111,8.096486805555555,240.37610092592593,2960.73646944213,-0.49386217586781234,-0.012888352259265037
I01,2022-12-01,3.5708454301075268,1015.7240403225807,12.024495071684587,9.422355062724014,208.26787880824372,2911.156626234319,-0.19768515461198316,0.20720348217585624
I01,2023-01-01,2.5825174731182794,1011.028126344086,9.990536738351254,7.815841173835126,189.78295161290322,2871.0877306966845,-0.14848729911127329,0.3746116801291019
I01,2023-02-01,-0.2116113591269841,1014.4316636904762,9.53963988095238,7.343792658730159,178.23004464285714,2861.040982435516,0.09556761340732962,0.18040123355109902
I01,2023-03-01,2.857219982078853,1010.4105994623656,9.25429861111111,7.391190860215054,143.3344059139785,2895.7752723655917,0.20087920739731685,0.1515303242354667
I01,2023-04-01,4.545163019693654,1017.9426433260394,8.07444365426696,6.462684901531729,192.400011487965,2912.124869152079,-0.11877241056007448,0.45096027847939213
