buoy,date,depth,temperature,salinity,sigma_t
N01,2007-12-01,50,7.885719287634409,32.90564419623656,25.611525851478493
N01,2007-12-01,996921e31,9.36644754704301,34.883074837701614,26.95435158030914
N01,2008-01-01,50,5.04928313172043,32.41899813508064,25.622491610887096
N01,2008-01-01,996921e31,7.446718481182796,34.457648312163975,26.92576011592742
N01,2008-02-01,50,4.16286400862069,32.459611320402296,25.747071744252874
N01,2008-02-01,996921e31,7.1457,34.521219123922414,27.020194820043102
N01,2008-03-01,50,3.196677822580645,32.220106471774194,25.643815670698924
N01,2008-03-01,996921e31,7.098976948924731,34.40195798353495,26.93184092237903
N01,2008-04-01,50,3.8777972086531753,32.47273448848569,25.775163702721564
N01,2008-04-01,996921e31,8.037479930191973,34.47550194554974,26.8543023556719
N01,2008-05-01,50,5.0311636424731185,32.56234702956989,25.729751911962367
N01,2008-05-01,996921e31,8.40174122983871,34.44775485147849,26.771902084677418
N01,2008-06-01,50,7.680927777777778,33.264982277083334,25.94689136597222
N01,2008-06-01,996921e31,8.220267638888888,34.77033172465278,27.057057899305555
N01,2008-07-01,50,7.585794959677419,33.00161825672043,25.75764602217742
N01,2008-07-01,996921e31,8.177775840053764,34.82644383568548,27.104828709341398
N01,2008-08-01,50,8.600838978494624,33.14070899126344,25.718617282258066
N01,2008-08-01,996921e31,8.188271875,34.868174962701616,27.1348910265457
N01,2008-09-01,50,9.04093576388889,32.877491777083335,25.436661946527778
N01,2008-09-01,996921e31,8.102904618055556,34.762070871527776,27.068280228472222
N01,2008-10-01,50,9.956736962365591,32.67576505981183,25.115769811155914
N01,2008-10-01,996921e31,8.98153245967742,34.771648751008065,26.927388088037635
N01,2008-11-01,50,8.263546041666666,32.66192531666667,25.38854304375
N01,2008-11-01,996921e31,8.949075,34.701007231597224,26.88999772951389
N01,2008-12-01,50,7.626324126344086,32.49047211290323,25.351462090053765
N01,2008-12-01,996921e31,8.181581485215053,34.6865365890457,26.998793775873654
N01,2009-01-01,50,5.323664314516129,32.33933804771505,25.52563655376344
N01,2009-01-01,996921e31,7.797085114247312,34.56792866733871,26.961788248655914
N01,2009-02-01,50,3.4316295386904763,32.09000974553572,25.518520638392857
N01,2009-02-01,996921e31,8.167359002976191,34.647701946800595,26.968526824404762
N01,2009-03-01,50,3.3253602564102565,32.31207188326586,25.70557330769231
N01,2009-03-01,996921e31,7.637838495276653,34.445467002024294,26.888545326248313
N01,2009-04-01,50,4.207220694444445,32.573905796527775,25.833188163888888
N01,2009-04-01,996921e31,7.835462361111111,34.501335059375,26.900295888541667
N01,2009-05-01,50,4.208124059139785,32.31054105107527,25.618516811827956
N01,2009-05-01,996921e31,9.092278225806451,34.830305709341395,26.966712533602152
N01,2009-06-01,50,8.738077986111112,33.482816579166666,25.952406700694443
N01,2009-06-01,996921e31,9.673622048611112,35.02789801631945,27.02401942326389
N01,2009-07-01,50,7.836256787634409,33.10835148655914,25.801906735215052
N01,2009-07-01,996921e31,10.265610920698924,35.103378979502686,26.980808219758064
N01,2009-08-01,50,9.064349193548386,33.17524697446237,25.673159643145162
N01,2009-08-01,996921e31,9.206718548387096,35.08499642473118,27.14240228393817
N01,2009-09-01,50,9.627273436401968,30.291899183544302,23.346168574647887
N01,2009-09-01,996921e31,10.10654135628953,35.01538981201686,26.940687845748418
N01,2009-10-01,50,10.491098655913978,25.154386453520164,19.226011926662096
N01,2009-10-01,996921e31,9.669124495967742,34.911936342405916,26.93650479704301
N01,2009-11-01,50,10.174156111111111,24.88013337070938,19.5966802859734
N01,2009-11-01,996921e31,8.950664895833333,34.65475787326389,26.852117615972222
N01,2009-12-01,50,8.637431048387096,28.34051421364985,22.309258552284263
N01,2009-12-01,996921e31,10.272126142473118,35.03061782594086,26.922215837701614
N01,2010-01-01,50,7.177853293010752,31.442633309751432,24.782517760869567
N01,2010-01-01,996921e31,12.092650470430108,35.341189099798385,26.82560509341398
N01,2010-02-01,50,5.877981175595238,30.61003933802817,24.617468978128798
N01,2010-02-01,996921e31,11.536553385416667,35.23633288764881,26.85461211941964
N01,2010-03-01,50,5.267201680107527,30.97599294438202,24.819657508581237
N01,2010-03-01,996921e31,9.567603461021505,34.6771222906586,26.766935915994623
N01,2010-04-01,50,6.434840277777778,29.56181763127188,23.540511868105515
N01,2010-04-01,996921e31,11.008698402777778,35.11119397569444,26.856649436805554
N01,2010-05-01,50,8.51617069892473,30.45787277554535,23.895370591812867
N01,2010-05-01,996921e31,9.774379536290322,35.17901950201613,27.12502238844086
N01,2010-06-01,50,8.469673541666667,30.609194884868423,24.3889389386921
N01,2010-06-01,996921e31,9.06911451388889,35.04169319236111,27.13474249826389
N01,2010-07-01,50,8.873831518817203,30.480890265072766,24.033164437433154
N01,2010-07-01,996921e31,9.401349899193548,35.12359746673387,27.142672831317203
N01,2010-08-01,50,9.523074788135593,32.94609038241758,25.450835092511014
N01,2010-08-01,996921e31,10.242715195071868,35.024527647395836,27.007310561256546
N01,2010-09-01,50,11.650236842105263,33.40505267208672,25.543805671232878
N01,2010-09-01,996921e31,10.663278833967047,35.47902314967742,27.20779393152455
N01,2010-10-01,50,11.96888017429194,33.39111330803571,25.36286500671141
N01,2010-10-01,996921e31,11.076572836801752,35.230867236403995,27.022266095982143
N01,2010-11-01,50,10.712247596153846,32.95898975675676,25.427331520884522
N01,2010-11-01,996921e31,10.130834464043419,34.78371949649369,26.842324273624822
N01,2010-12-01,50,10.011002610966058,32.881734465940056,25.274858983651225
N01,2010-12-01,996921e31,10.725344875346261,35.191596218259626,26.99078588142857
N01,2011-01-01,50,6.828923588039867,32.565650713793104,25.627596090277777
N01,2011-01-01,996921e31,9.014064759036145,34.93769931076923,27.081024274268106
N01,2011-02-01,50,4.5088278931750745,32.3202059184953,25.591246056426332
N01,2011-02-01,996921e31,10.074573793103449,35.077210087078655,27.030674205344585
N01,2011-03-01,50,3.270514950166113,31.937317479452055,25.46823625773196
N01,2011-03-01,996921e31,9.659694444444444,34.814849323383086,26.898726261845386
N01,2011-04-01,50,6.175432304038004,32.92335524264706,25.92293765847666
N01,2011-04-01,996921e31,9.382058352402746,35.07592508196721,27.146189829812208
N01,2011-05-01,50,6.085301675977654,32.543838187683285,25.59405342228739
N01,2011-05-01,996921e31,9.757345058626466,35.015267093103446,26.982387474048444
N01,2011-06-01,50,6.4906171875,32.76583202479339,25.716192933884297
N01,2011-06-01,996921e31,9.57071679197995,34.95016636745407,27.0601125646438
N01,2011-07-01,996921e31,8.795326086956521,34.601626536585364,27.1689186
N01,2011-08-01,50,9.536321243523316,32.66098796373057,25.186982367875647
N01,2011-08-01,996921e31,9.387818652849742,35.15113925388601,27.16237950518135
N01,2011-09-01,50,8.999043055555555,32.396674465277776,25.059678331944443
N01,2011-09-01,996921e31,9.968798611111112,34.92992599513889,26.897775768055556
N01,2011-10-01,50,9.495663978494624,32.77799961827957,25.282020094086022
N01,2011-10-01,996921e31,10.30891129032258,35.06840113104839,26.947010157258063
N01,2011-11-01,50,9.524020833333333,32.470850320833335,25.048443119444446
N01,2011-11-01,996921e31,9.154631497284717,34.75787528238945,26.900800700543055
N01,2011-12-01,50,8.682188172043011,32.34323604435484,25.08148709139785
N01,2011-12-01,996921e31,9.254809688581314,34.80593714013841,26.91914622231834
N01,2012-01-01,50,7.64925940860215,32.36205687096774,25.245984440860216
N01,2012-01-01,996921e31,9.822708333333333,34.96343788037635,26.948915776209677
N01,2012-02-01,50,6.038725217391304,32.182435874782605,25.31772216695652
N01,2012-02-01,996921e31,9.77060388209921,34.945526752695905,26.944016570812366
N01,2012-03-01,50,5.86647311827957,32.40738227688172,25.509051538978493
N01,2012-03-01,996921e31,9.946523201075992,34.94879387155346,26.91761555884331
N01,2012-04-01,50,6.833260869565217,32.746389426367465,25.64037832678822
N01,2012-04-01,996921e31,10.096371848739496,34.97741155532213,26.911591615546218
N01,2012-05-01,50,8.737729166666666,33.35845886698718,25.863689036858975
N01,2012-05-01,996921e31,9.514463037634409,35.04474597580645,27.058667123655916
N01,2012-06-01,50,9.322986111111112,33.28550126388889,25.70376846388889
N01,2012-06-01,996921e31,9.578054945054944,34.95726203076923,26.982906460439562
N01,2012-07-01,50,9.454315619967794,33.20488345732689,25.62792384057971
N01,2012-07-01,996921e31,9.929946127946128,35.15601221750842,27.07618486060606
N01,2012-08-01,50,10.095724137931034,33.02591314246197,25.38752353526971
N01,2012-08-01,996921e31,9.851571134020618,35.17335869924295,27.103417874741915
N01,2012-09-01,50,12.683845050215208,33.36085207183908,25.18737757122302
N01,2012-09-01,996921e31,10.609134404674945,35.27904797802198,27.046391616849817
N01,2012-10-01,50,12.805561797752809,33.49080352461322,25.253189969057665
N01,2012-10-01,996921e31,11.456531337047354,35.28760483600838,26.91119116329379
N01,2012-11-01,50,12.132860784313726,33.28255796456693,25.253842082840237
N01,2012-11-01,996921e31,10.579400383141762,35.08373622147002,26.906514642166343
N01,2012-12-01,50,10.648485294117647,32.96395887692308,25.215755815384615
N01,2012-12-01,996921e31,11.206242424242424,34.85185512,26.85243001626016
N01,2013-01-01,50,7.824590909090909,32.38229793023256,25.229092395348836
N01,2013-01-01,996921e31,10.857563829787233,35.51954521978022,27.19703765934066
N01,2013-02-01,50,5.870138888888889,34.02982011428571,26.801640742857142
N01,2013-02-01,996921e31,10.28114864864865,35.0003602,26.853110314285715
N01,2013-03-01,50,6.194,33.08924590322581,25.998872387096775
N01,2013-03-01,996921e31,10.01709,34.95755006185567,26.902767350515465
N01,2013-04-01,50,5.67609375,33.87723535,26.707396016666667
N01,2013-04-01,996921e31,9.367344827586207,35.79750311764706,27.68129711764706
N01,2013-05-01,50,7.475666666666667,32.97796914285714,25.899987
N01,2013-05-01,996921e31,9.300740740740741,34.74438545833333,26.869847875
N01,2013-06-01,50,8.80365,33.32231586363636,25.8328017
N01,2013-06-01,996921e31,9.738,35.061058938636364,27.040473697727272
N01,2013-07-01,50,8.103063100137174,33.0184551824417,25.695820034293554
N01,2013-07-01,996921e31,9.52462208504801,35.01498324279835,27.037587744170096
N01,2013-08-01,50,8.062297043010753,32.96678998655914,25.65060325672043
N01,2013-08-01,996921e31,10.79793682795699,35.15803474126344,26.931620415994622
N01,2013-09-01,50,9.157666666666668,33.1435100625,25.623450684722222
N01,2013-09-01,996921e31,10.641194444444444,35.14273361597222,26.948449423611113
N01,2013-10-01,50,10.024012096774193,33.10753339112903,25.455234747311827
N01,2013-10-01,996921e31,10.500806993947545,35.00922968863483,26.868970173503698
N01,2013-11-01,50,11.349080555555556,33.352183643055554,25.408268655555556
N01,2013-11-01,996921e31,11.694597222222223,35.374452240972225,26.9297328625
N01,2013-12-01,50,9.39027688172043,33.045143405913976,25.506015998655915
N01,2013-12-01,996921e31,11.209422043010752,35.256468629032256,26.928829105510754
N01,2014-01-01,50,6.8490625,32.50622772916667,25.47372635416667
N01,2014-01-01,996921e31,10.170208333333333,34.892263489583335,26.835372541666665
N01,2014-05-01,50,8.913474242424243,33.9576613030303,26.308815075757575
N01,2014-05-01,996921e31,10.474211363636364,35.02246467424242,26.88673734090909
N01,2014-06-01,50,9.588996805555556,33.83140602361111,26.09861115486111
N01,2014-06-01,996921e31,9.989763854166666,35.10666706006945,27.033007191319445
N01,2014-07-01,50,10.10018944892473,33.406902628360214,25.66967228091398
N01,2014-07-01,996921e31,9.931854805107527,35.18090296572581,27.09527207560484
N01,2014-08-01,50,12.647433266129033,34.100482756048386,25.74844847782258
N01,2014-08-01,996921e31,11.047171404569893,35.317151259408604,27.007819965053763
N01,2014-09-01,50,12.232280373831776,33.73054302875629,25.521029361610353
N01,2014-09-01,996921e31,10.560658806613947,35.14189530877067,26.96060045938174
N01,2014-10-01,50,14.295355846774193,34.20773822177419,25.48179760013441
N01,2014-10-01,996921e31,11.537931586021505,35.32738248185484,26.923593139784945
N01,2014-11-01,50,12.07458986111111,33.685056045833335,25.54264401875
N01,2014-11-01,996921e31,10.7739959375,35.27407368576389,27.019085255555556
N01,2014-12-01,50,12.730281653225806,34.257965246639785,25.857963465053764
N01,2014-12-01,996921e31,11.887045161290322,35.29829171034946,26.831876333669356
N01,2015-01-01,50,8.246868212365591,32.988262135080646,25.641267172043012
N01,2015-01-01,996921e31,11.12354758064516,35.20984346202957,26.90867788407258
N01,2015-02-01,50,6.597343675595238,33.087017470238095,25.951467276785714
N01,2015-02-01,996921e31,10.093776525297619,34.954989161458336,26.895074649925597
N01,2015-03-01,50,4.31016754032258,32.65698243346774,25.873962470430108
N01,2015-03-01,996921e31,9.675487029569892,34.92657419119624,26.943133171370967
N01,2015-04-01,50,2.8870641666666668,32.1462943625,25.60724864652778
N01,2015-04-01,996921e31,9.165554861111112,34.77854452013889,26.91105915486111
N01,2015-05-01,50,4.878262231182796,32.737848315188174,25.87481174798387
N01,2015-05-01,996921e31,9.911363642473118,34.99958846639785,26.95879938138441
N01,2015-06-01,50,5.098466944444445,32.57728166111111,25.711113874305557
N01,2015-06-01,996921e31,10.358859270833333,35.10349042118055,26.96916591736111
N01,2015-07-01,50,9.571538508064517,33.56117606922043,25.819835592069893
N01,2015-07-01,996921e31,10.186272177419355,35.18140939516129,27.05656232997312
N01,2015-08-01,50,10.084811144578314,33.592602611445784,25.802563424698796
N01,2015-08-01,996921e31,9.930983876945886,35.15114131134173,27.075103557820608
N01,2015-09-01,996921e31,9.290915384615385,35.197822526054594,27.220072153846154
N01,2015-11-01,50,10.541609752321982,33.05825594659443,25.336910965944273
N01,2015-11-01,996921e31,11.185737693498451,35.21079449574303,26.901267946594427
N01,2015-12-01,50,9.353448588709677,32.6791539469086,25.243572730510753
N01,2015-12-01,996921e31,10.405862668010753,35.06023759643817,26.926769146841398
N01,2016-01-01,50,7.733844153225807,32.67668669354839,25.474165416666665
N01,2016-01-01,996921e31,10.611185920698924,35.00793765456989,26.8463279327957
N01,2016-02-01,50,5.680792959770115,32.48416773778736,25.595012040948276
N01,2016-02-01,996921e31,10.360690373563218,34.95325905567529,26.844200175646552
N01,2016-03-01,50,5.6881008064516125,32.62646972580645,25.707251302419355
N01,2016-03-01,996921e31,11.173220598118279,35.042940969758064,26.76759859543011
N01,2016-04-01,50,6.378350138888889,32.82720572569445,25.775154680555556
N01,2016-04-01,996921e31,10.328803090277777,34.861595434722226,26.77752135729167
N01,2016-05-01,50,6.4288772177419355,32.68003545564516,25.64440427688172
N01,2016-05-01,996921e31,11.14311189516129,35.23408040893817,26.92316686357527
N01,2016-06-01,50,8.695623611111111,33.243208806944445,25.769652575694444
N01,2016-06-01,996921e31,10.898759479166667,35.234970257291664,26.970008708680556
N01,2016-07-01,50,8.748054134366924,33.01292013436692,25.596911678294575
N01,2016-07-01,996921e31,9.875710770975056,35.10267296485261,27.047627095238095
N01,2016-08-01,50,10.280940860215054,33.124764201612905,25.433655393817205
N01,2016-08-01,996921e31,10.075826612903226,35.189887684139784,27.077592206989248
N01,2016-09-01,50,12.818916666666667,33.66103847083333,25.362902925
N01,2016-09-01,996921e31,11.739909659485754,35.372928535788745,26.917849435024323
N01,2016-10-01,50,13.89612600536193,33.684166075067026,25.17560904155496
N01,2016-10-01,996921e31,11.574478563151796,35.319229365585166,26.910947839513327
N01,2016-11-01,50,12.350319444444445,33.13410010277778,25.06531327638889
N01,2016-11-01,996921e31,11.047126436781609,35.08152580054091,26.824849943204867
N01,2016-12-01,50,9.283136783733827,32.61575264325324,25.197024966728282
N01,2016-12-01,996921e31,10.440077288941737,34.94568239001189,26.830544975029728
N01,2017-01-01,50,5.867135061391542,32.07837163710778,25.2496904638472
N01,2017-01-01,996921e31,10.313601895734598,34.898324916046036,26.8156275267434
N01,2017-02-01,50,5.415900297619047,32.47530830357143,25.605173787202382
N01,2017-02-01,996921e31,10.854011543134872,34.96326627339003,26.768318501822602
N01,2017-03-01,50,4.437492597577389,32.55052079004037,25.761268729475102
N01,2017-03-01,996921e31,10.652930341594105,35.056917605492295,26.876575602813126
N01,2017-04-01,50,4.2837861111111115,32.53800692638889,25.79249100138889
N01,2017-04-01,996921e31,9.52238945927447,34.68301290006845,26.76927823066393
N01,2017-05-01,50,3.684192204301075,32.01149394623656,25.43241469892473
N01,2017-05-01,996921e31,9.364784848484849,34.63254221454545,26.763843753939394
N01,2017-06-01,50,7.416241666666667,32.92574344166667,25.643827448611113
N01,2017-06-01,996921e31,10.212871191135735,35.004226908587256,26.91327606094183
N01,2017-07-01,50,9.057848739495798,33.263541072829135,25.688669949579833
N01,2017-07-01,996921e31,10.260484375,35.21802674375,27.06464019296875
N01,2018-07-01,1,16.991537070524412,31.94030551811594,23.15720869384058
N01,2018-07-01,20,13.597685352622062,32.363093175406874,24.21434790596745
N01,2018-07-01,50,9.53087884267631,33.120706032608695,25.56084457789855
N01,2018-07-01,100,9.502875226039784,34.13121073007246,26.35114897282609
N01,2018-07-01,996921e31,9.507501508750755,35.02584043478261,27.052465137077295
N01,2018-08-01,1,20.30267029972752,32.22323903133515,22.56225490054496
N01,2018-08-01,20,16.861376021798364,32.85747707493188,23.843204384196184
N01,2018-08-01,50,11.389468664850137,33.398969689373295,25.409730108991827
N01,2018-08-01,100,10.742942779291553,34.43359842643052,26.362386416893735
N01,2018-08-01,996921e31,10.138047229791098,35.20503629700273,27.079857719346048
N01,2018-09-01,1,19.49396870554765,32.98090941737892,23.341439132478634
N01,2018-09-01,20,17.296842105263156,33.27593291168091,24.068820955840454
N01,2018-09-01,50,10.935088319088319,33.4088362425107,25.501143790299572
N01,2018-09-01,100,10.842538461538462,34.46883139372325,26.377993496433668
N01,2018-09-01,996921e31,11.163089700996677,35.23286831353919,26.923420363420426
N01,2018-10-01,1,15.300812672176308,32.476881643250685,23.948614803030303
N01,2018-10-01,20,14.901969486823855,32.761607831944445,24.253937154166668
N01,2018-10-01,50,12.445814404432133,33.5033468072122,25.30871776005548
N01,2018-10-01,100,11.588835904628331,34.530589206460675,26.26825156802244
N01,2018-10-01,996921e31,10.50907940214853,35.24463932519944,27.04221683716565
N01,2018-11-01,1,10.2982776203966,32.241862353191486,24.737772517730498
N01,2018-11-01,20,10.626425828970332,32.467789653703704,24.81423219408503
N01,2018-11-01,50,10.64407155322862,33.03177145810056,25.23964854934823
N01,2018-11-01,100,10.84809426987061,34.29385000191939,26.193146499040306
N01,2018-11-01,996921e31,10.214532811559302,35.17612723900574,27.01397795798854
N01,2018-12-01,1,7.596754901960784,31.820748712871286,24.829191801980198
N01,2018-12-01,20,6.421097826086957,31.625796491467575,24.869269307167237
N01,2018-12-01,50,7.498252688172043,32.47327758552632,25.3826565147541
N01,2018-12-01,100,9.043435393258427,33.56757293079585,25.985161470588235
N01,2018-12-01,996921e31,9.279301556420233,34.025821430395915,26.02559048738966
N01,2019-01-01,1,23.4,33.442913,22.639683
N01,2019-01-01,20,13.899352760736196,34.54274301526718,25.51807535338346
N01,2019-01-01,50,13.736382920110193,34.6736288989899,25.562900297658864
N01,2019-01-01,100,14.041380165289256,35.04232953074434,25.848940200636942
N01,2019-01-01,996921e31,15.6,NA,NA
N01,2019-02-01,1,23.52,NA,NA
N01,2019-02-01,20,15.452091666666666,35.23633474747475,25.946253265306122
N01,2019-02-01,50,15.360295302013423,35.42615382352941,25.59025481451613
N01,2019-02-01,100,15.452786516853932,35.68601453378378,26.288593446666667
N01,2019-02-01,996921e31,20.734285714285715,31.461426,27.494236
N01,2019-03-01,1,23.4,32.78806,26.391872
N01,2019-03-01,20,16.882605263157895,33.89001937142857,24.770363647058822
N01,2019-03-01,50,16.566170212765957,36.286609236842104,26.015975425
N01,2019-03-01,100,16.73410606060606,35.85252706,26.14285611764706
N01,2019-03-01,996921e31,20.124666666666666,33.330858,23.971107
N01,2019-04-01,1,17.74533333333333,26.412716000000003,19.079224
N01,2019-04-01,20,17.461111111111112,31.1098976,21.7535171
N01,2019-04-01,50,16.716521739130435,33.77625770588235,24.85012272222222
N01,2019-04-01,100,15.226166666666666,35.89180686363636,26.127212636363637
N01,2019-04-01,996921e31,21.578,33.26679633333333,27.166897
N01,2019-05-01,1,23.31,26.134265999999997,19.258369000000002
N01,2019-05-01,20,16.912823529411764,30.37031177777778,22.027626666666666
N01,2019-05-01,50,15.541176470588235,35.20529946153846,25.564982333333333
N01,2019-05-01,100,15.632241379310345,35.350758,26.199128701923076
N01,2019-05-01,996921e31,20.668090909090907,30.276732,18.9828355
N01,2019-06-01,1,23.242857142857144,19.669242333333333,17.24651
N01,2019-06-01,20,16.903076923076924,33.17040171428572,23.91127157142857
N01,2019-06-01,50,16.107714285714284,34.65804017241379,24.98237431818182
N01,2019-06-01,100,14.968936170212766,35.728365184210524,26.6239875
N01,2019-06-01,996921e31,22.109294117647057,31.5216805,21.422216
N01,2019-07-01,1,18.592499999999998,35.38209,24.108917
N01,2019-07-01,20,18.14075,32.95873,18.98666
N01,2019-07-01,50,21.685,28.030342666666666,20.298298
N01,2019-07-01,100,22.544999999999998,NA,NA
N01,2019-07-01,996921e31,23.355999999999998,26.99219533333333,17.769692666666668
N01,2019-08-01,1,20.68,32.86555966666667,21.814073999999998
N01,2019-08-01,20,23.433999999999997,16.576287,10.147183
N01,2019-08-01,50,23.4525,31.4168825,22.836290666666667
N01,2019-08-01,100,23.4,25.3484155,21.270863
N01,2019-08-01,996921e31,15.0642,30.422884666666665,19.876972666666667
N01,2019-09-01,1,23.4,35.38209,24.108917
N01,2019-09-01,20,23.33,NA,NA
N01,2019-09-01,50,23.24,NA,27.632215
